qid,rouge-2-python,rouge-2-perl,rouge-L-python,rouge-L-perl,rouge-SU4-perl
56c6f6005795f9a73e000009,0.0,0.0,0.07071069633821656,0.06896,0.0449
56c6f6005795f9a73e000009,0.0,0.0,0.07435039876449127,0.08219,0.01971
56c6f6005795f9a73e000009,0.02702702211833544,0.05,0.12253860320089842,0.14634,0.08696
56c6f6005795f9a73e000009,0.02898550248267249,0.02632,0.04968295939866862,0.07692,0.01835
56c6f6005795f9a73e000009,0.0,0.0,0.04913035682210691,0.14085,0.04061
56c6f6005795f9a73e000009,0.0,0.0,0.11233119126027577,0.12903,0.04183
56c6f6005795f9a73e000009,0.027397255387503212,0.025,0.14765967407290415,0.19512,0.11739
56c6f6005795f9a73e000009,0.0,0.03226,0.04761904761865731,0.15625,0.05681
56c6f6005795f9a73e000009,0.0,0.0,0.07071069633821656,0.06896,0.0449
56c6f6005795f9a73e000009,0.0,0.02899,0.09861161604689685,0.11267,0.06599
56c6f6005795f9a73e000009,0.0,0.0,0.06878306878285147,0.14035,0.05807
56c6f6005795f9a73e000009,0.026666661738667576,0.05,0.1219437395051025,0.14634,0.08696
56c6f6005795f9a73e000009,0.0,0.03077,0.14536340852082555,0.20895,0.1027
56c6f6005795f9a73e000009,0.0,0.0,0.022465753424542927,0.11111,0.0274
56c6f6005795f9a73e000009,0.0,0.0,0.07435039876449127,0.08219,0.01971
56c6f6005795f9a73e000009,0.0,0.0,0.0481892584180936,0.09091,0.02198
554397f6ed966d112c00000c,0.592592587654321,0.77419,0.6753535674556309,0.84848,0.78313
554397f6ed966d112c00000c,0.08695651788279792,0.08333,0.12371317003915279,0.16,0.1194
554397f6ed966d112c00000c,0.09523809034013632,0.24,0.2524241476377336,0.44444,0.21539
554397f6ed966d112c00000c,0.0,0.08163,0.1413029886208347,0.2353,0.10949
554397f6ed966d112c00000c,0.6666666617283951,0.77419,0.7428889242012213,0.84848,0.78313
554397f6ed966d112c00000c,0.0,0.24,0.16828276509159662,0.44444,0.21539
554397f6ed966d112c00000c,0.0,0.08163,0.1413029886208347,0.2353,0.10949
554397f6ed966d112c00000c,0.12903225331945908,0.12121,0.3348043542217714,0.34286,0.17978
554397f6ed966d112c00000c,0.0,0.05555,0.15971373712687462,0.26316,0.16327
551910d3622b194345000008,0.0,0.0,0.1895660870041617,0.20834,0.07813
551910d3622b194345000008,0.0,0.01887,0.1245682210704001,0.25454,0.10402
551910d3622b194345000008,0.0,0.02128,0.0983693725623011,0.14286,0.08015
551910d3622b194345000008,0.0,0.05,0.096310564527508,0.16667,0.07727
551910d3622b194345000008,0.9545454495454547,0.82692,0.9565217391299347,0.88889,0.84247
551910d3622b194345000008,0.0,0.0,0.047770942507263846,0.05,0.01924
551910d3622b194345000008,0.18604650663061129,0.32692,0.3108042954191375,0.37037,0.28767
551910d3622b194345000008,0.17021276097781818,0.33334,0.20256867161984532,0.37288,0.28261
551910d3622b194345000008,0.0,0.0,0.13320184089360604,0.21568,0.10219
551910d3622b194345000008,0.0,0.0,0.11243024400894552,0.13333,0.06098
551910d3622b194345000008,0.0,0.0,0.09724364563006943,0.125,0.03906
551910d3622b194345000008,0.03508771455832628,0.04688,0.12410111691000662,0.15152,0.06044
551910d3622b194345000008,0.0,0.0,0.13320184089360604,0.21568,0.10219
551910d3622b194345000008,0.0,0.13044,0.1436768149876035,0.29166,0.14063
551910d3622b194345000008,0.060606056161616496,0.075,0.14530406621025413,0.14286,0.05909
551910d3622b194345000008,0.16949152074691196,0.1791,0.22086306489938157,0.26087,0.16754
551910d3622b194345000008,0.0,0.01887,0.1245682210704001,0.25454,0.10402
551910d3622b194345000008,0.7924528253328588,0.75806,0.7603427172581169,0.84375,0.78693
551910d3622b194345000008,0.13793102957788364,0.23636,0.24308240594388797,0.35088,0.26774
551910d3622b194345000008,0.045454540767045935,0.03448,0.0998511073887847,0.14607,0.09761
551910d3622b194345000008,0.07894736350761804,0.05405,0.1463324874067472,0.18421,0.08491
551910d3622b194345000008,0.3333333283446712,0.32692,0.3552049090505204,0.37037,0.28425
551910d3622b194345000008,0.3773584858668566,0.43137,0.4274889323580176,0.52831,0.4056
551910d3622b194345000008,0.999999995,0.82692,0.9999999999995,0.88889,0.84247
551910d3622b194345000008,0.0,0.13044,0.1436768149876035,0.29166,0.14063
551910d3622b194345000008,0.2727272677272728,0.32075,0.2608695652168913,0.29091,0.24832
551910d3622b194345000008,0.21052631091412755,0.30435,0.2873536299758939,0.33333,0.26172
551910d3622b194345000008,0.0,0.01449,0.12085323145492428,0.15493,0.06599
551910d3622b194345000008,0.0,0.01754,0.1296946967897144,0.11865,0.04658
5314b20bdae131f847000005,0.0,0.0,0.0,0.0,0.0
5314b20bdae131f847000005,0.0,0.02703,0.036886483703204236,0.05263,0.02359
52fb78d82059c6d71c000068,0.0,0.0,0.02264343249126012,0.06818,0.02016
52fb78d82059c6d71c000068,0.027397255770314117,0.13187,0.04550933629074535,0.17205,0.09505
52fb78d82059c6d71c000068,0.02325580902109353,0.07692,0.11081099407735984,0.16981,0.07616
52fb78d82059c6d71c000068,0.0,0.08823,0.04815782749595525,0.15942,0.09045
52fb78d82059c6d71c000068,0.0,0.11765,0.08163265306072448,0.2314,0.10663
52fb78d82059c6d71c000068,0.15873015510204092,0.15,0.19641874409588564,0.24391,0.13913
52fb78d82059c6d71c000068,0.0,0.0,0.022815022814370856,0.08696,0.03077
52fb78d82059c6d71c000068,0.0,0.02061,0.06798850611260256,0.10101,0.03559
52fb78d82059c6d71c000068,0.0,0.0,0.04558296682428319,0.10869,0.02693
52fb78d82059c6d71c000068,0.0,0.02499,0.043648609798789165,0.07317,0.02608
52fb78d82059c6d71c000068,0.0,0.0,0.02194807525946005,0.04878,0.0174
52fb78d82059c6d71c000068,0.033898302051135004,0.08001,0.08527605820189259,0.18181,0.06047
52fb78d82059c6d71c000068,0.0,0.11009,0.04375837487206019,0.10811,0.08517
52fb78d82059c6d71c000068,0.0,0.02061,0.045446850623714403,0.0606,0.02135
52fb78d82059c6d71c000068,0.0,0.0,0.022802495929865517,0.08333,0.02941
52fb78d82059c6d71c000068,0.0,0.02173,0.09126009125943929,0.12766,0.0639
52fb78d82059c6d71c000068,0.0,0.0168,0.057312058135556364,0.09917,0.0317
52fb78d82059c6d71c000068,0.0,0.0,0.044136344862337,0.04819,0.00859
571f30c40fd6f91b68000002,0.999999995,0.79518,0.9999999999995,0.82758,0.74236
571f30c40fd6f91b68000002,0.2499999950125001,0.21177,0.521450021449623,0.47191,0.21702
571f30c40fd6f91b68000002,0.666666661827745,0.45333,0.6924801195488625,0.55696,0.39512
571f30c40fd6f91b68000002,0.1764705833044984,0.13699,0.3796296296289662,0.33766,0.13065
571f30c40fd6f91b68000002,0.2702702652739226,0.20253,0.512147520020987,0.43373,0.20738
571f30c40fd6f91b68000002,0.2777777727932099,0.27848,0.5234239444759824,0.48193,0.25806
571f30c40fd6f91b68000002,0.15789473184210542,0.12346,0.39999999999950003,0.30588,0.13453
571f30c40fd6f91b68000002,0.13333332845432116,0.14737,0.28548206480494065,0.32324,0.13585
571f30c40fd6f91b68000002,0.20512820013149255,0.16867,0.34105787613650673,0.34482,0.14848
571f30c40fd6f91b68000002,0.06896551272294917,0.12698,0.18396568789123663,0.32835,0.1361
571f30c40fd6f91b68000002,0.06896551272294917,0.06349,0.11167077483592965,0.1194,0.0355
571f30c40fd6f91b68000002,0.10256409756739011,0.09638,0.2643274853795029,0.25287,0.09607
571f30c40fd6f91b68000002,0.1764705833044984,0.13699,0.3796296296289662,0.33766,0.13065
571f30c40fd6f91b68000002,0.2702702652739226,0.20253,0.512147520020987,0.43373,0.20738
571f30c40fd6f91b68000002,0.2777777727932099,0.27848,0.5234239444759824,0.48193,0.25806
531e01ff267d7dd05300000e,0.3529411716262976,0.55556,0.40151926207201816,0.6,0.43182
535d5bac7d100faa09000001,0.3199999970480001,1.0,0.20281483891938373,1.0,1.0
535d5bac7d100faa09000001,0.279999997048,0.3,0.18027985681720346,0.45455,0.22
535d5bac7d100faa09000001,0.5172413751664686,0.20689,0.3784119106695086,0.3871,0.18182
535d5bac7d100faa09000001,0.1568627419454057,0.28572,0.11336110350951917,0.26087,0.15094
535d5bac7d100faa09000001,0.35294117331795466,0.38095,0.22672220701930462,0.52174,0.28302
56ed08062ac5ed1459000005,0.14285714007936512,0.19048,0.11533242876532847,0.27273,0.16379
56ed08062ac5ed1459000005,0.0,0.16,0.19520737327197732,0.37037,0.16923
56ed08062ac5ed1459000005,0.0,0.0625,0.0491039426524334,0.11764,0.03489
56ed08062ac5ed1459000005,0.0,0.2,0.07549857549866276,0.28571,0.17272
56ed08062ac5ed1459000005,0.14285714007936512,0.19048,0.11533242876532847,0.27273,0.16379
56ed08062ac5ed1459000005,0.0,0.35294,0.10846560846535319,0.52632,0.36585
56ed08062ac5ed1459000005,0.0,0.11111,0.10846560846535319,0.4,0.20454
56ed08062ac5ed1459000005,0.0,0.0,0.13013824884801417,0.15385,0.04839
56ed08062ac5ed1459000005,0.1176470555536333,0.11429,0.11324786324795051,0.21621,0.08421
56ed08062ac5ed1459000005,0.0,0.0,0.03774928774937501,0.10527,0.02041
56ed08062ac5ed1459000005,0.0,0.08696,0.06506912442405105,0.16,0.05084
56ed08062ac5ed1459000005,0.0,0.0,0.08600959763748489,0.09524,0.04255
56ed08062ac5ed1459000005,0.0,0.04651,0.0,0.08888,0.02521
56ed08062ac5ed1459000005,0.0,0.09091,0.07435039876516772,0.25,0.14286
56ed08062ac5ed1459000005,0.0,0.0,0.10846560846535319,0.11111,0.05263
56ed08062ac5ed1459000005,0.0,0.08696,0.06506912442405105,0.16,0.05084
56ed08062ac5ed1459000005,0.0,0.0,0.08600959763748489,0.09524,0.04255
56ed08062ac5ed1459000005,0.0,0.0,0.04091110128271197,0.10811,0.03158
56ed08062ac5ed1459000005,0.06451612702913637,0.06349,0.054505813953520194,0.12308,0.04469
56ed08062ac5ed1459000005,0.0,0.05,0.03503925559763831,0.19048,0.09091
56ed08062ac5ed1459000005,0.0,0.02273,0.01365419878938009,0.08889,0.03544
56ed08062ac5ed1459000005,0.0,0.07407,0.06838940602599586,0.17858,0.07237
55200c606b348bb82c000013,0.11111110611111134,0.23529,0.2999999999995,0.42105,0.21951
55200c606b348bb82c000013,0.2285714247510205,0.30303,0.2805685828942684,0.45714,0.33708
55200c606b348bb82c000013,0.0,0.0,0.04008122612784187,0.05406,0.02105
55200c606b348bb82c000013,0.06896551296076128,0.06667,0.10544781210416905,0.125,0.05
55200c606b348bb82c000013,0.0,0.0,0.05555555555562963,0.06896,0.02817
55200c606b348bb82c000013,0.12499999595703139,0.19354,0.18240690771731763,0.30303,0.10843
55200c606b348bb82c000013,0.0,0.0,0.013919906055406692,0.04706,0.00837
55200c606b348bb82c000013,0.0,0.08,0.13157449687130812,0.29629,0.12307
55200c606b348bb82c000013,0.0588235255190314,0.05882,0.1253229974161252,0.16666,0.07609
55200c606b348bb82c000013,0.09090908607438043,0.09524,0.23717948717934817,0.26087,0.13207
55200c606b348bb82c000013,0.0,0.0,0.043609022556495,0.05714,0.01123
55200c606b348bb82c000013,0.04999999651250024,0.1,0.0665719023928928,0.14286,0.08182
55200c606b348bb82c000013,0.0,0.06667,0.0501373626374563,0.1875,0.0375
55200c606b348bb82c000013,0.039999997048000224,0.03922,0.07447261879401865,0.11321,0.04195
55200c606b348bb82c000013,0.06896551296076128,0.06897,0.15041208791218155,0.19355,0.06493
55200c606b348bb82c000013,0.04761904425170092,0.04651,0.060398860398947665,0.13333,0.06723
55200c606b348bb82c000013,0.04081632353186195,0.04167,0.07641481100105929,0.12,0.05224
55200c606b348bb82c000013,0.0,0.08,0.13157449687130812,0.29629,0.12307
55200c606b348bb82c000013,0.0,0.08696,0.1485714285713502,0.24,0.10169
55200c606b348bb82c000013,0.22222221777777784,0.22222,0.3519531747042189,0.41379,0.23944
55200c606b348bb82c000013,0.0714285670663268,0.14285,0.16666666666674074,0.33333,0.12162
55200c606b348bb82c000013,0.12903225394380866,0.19354,0.19108377003123744,0.30303,0.10843
55200c606b348bb82c000013,0.12903225394380866,0.18749,0.23885471253902205,0.35294,0.1628
55200c606b348bb82c000013,0.0,0.0,0.05299012809011446,0.07894,0.03302
55200c606b348bb82c000013,0.09523809034013632,0.09524,0.25242414763819787,0.26087,0.13207
55200c606b348bb82c000013,0.2352941137543253,0.30303,0.29242032730415274,0.45714,0.33708
55200c606b348bb82c000013,0.05714285332244924,0.05714,0.08016245225557964,0.1081,0.05264
55200c606b348bb82c000013,0.055555551805555804,0.05405,0.07703032415486077,0.10257,0.04951
55200c606b348bb82c000013,0.06666666246666693,0.06061,0.10027472527481891,0.11429,0.04494
55200c606b348bb82c000013,0.1739130387145559,0.11428,0.29714285714277877,0.27028,0.09473
55200c606b348bb82c000013,0.0,0.0,0.07447261879401865,0.15385,0.05715
55200c606b348bb82c000013,0.06896551296076128,0.06667,0.10544781210416905,0.1875,0.0375
55200c606b348bb82c000013,0.0,0.0,0.014323885308645175,0.04706,0.00837
55200c606b348bb82c000013,0.0,0.0,0.014323885308645175,0.04706,0.00837
55200c606b348bb82c000013,0.22222221777777784,0.22222,0.3519531747042189,0.41379,0.23944
55200c606b348bb82c000013,0.12903225394380866,0.19354,0.19108377003123744,0.30303,0.10843
55200c606b348bb82c000013,0.12903225394380866,0.18749,0.23885471253902205,0.35294,0.1628
55200c606b348bb82c000013,0.2352941137543253,0.30303,0.29242032730415274,0.45714,0.33708
55200c606b348bb82c000013,0.06896551296076128,0.06667,0.10544781210416905,0.1875,0.0375
55031270e9bde6963400001a,0.19354838342872013,0.24615,0.17459443919630036,0.29851,0.21081
55031270e9bde6963400001a,0.9791666616688368,1.0,0.9795918367341939,1.0,1.0
55031270e9bde6963400001a,0.1176470545544984,0.22222,0.22486885897512054,0.37838,0.21359
55031270e9bde6963400001a,0.1176470545544984,0.22222,0.22486885897512054,0.37838,0.21359
533aaab6d6d3ac6a34000062,0.05076141665490007,0.06383,0.13638641626186654,0.20833,0.07721
533aaab6d6d3ac6a34000062,0.020725384007088454,0.04494,0.07997374380805065,0.1978,0.07782
533aaab6d6d3ac6a34000062,0.053691272375118386,0.09091,0.051782797763185826,0.2174,0.09016
533aaab6d6d3ac6a34000062,0.02285713872718442,0.0845,0.06234460289238778,0.19178,0.07882
533aaab6d6d3ac6a34000062,0.03636363262883418,0.06349,0.09993647235717508,0.18461,0.06145
533aaab6d6d3ac6a34000062,0.03896103582391659,0.07692,0.0672229976317876,0.18519,0.08904
533aaab6d6d3ac6a34000062,0.0,0.0,0.044304031771835034,0.13636,0.0431
533aaab6d6d3ac6a34000062,0.03883494666415367,0.0196,0.13676273068388797,0.09615,0.04054
533aaab6d6d3ac6a34000062,0.06134968961120124,0.06897,0.07624503546837792,0.1,0.05488
533aaab6d6d3ac6a34000062,0.04285714083265315,0.05714,0.043731128267442514,0.21622,0.08421
533aaab6d6d3ac6a34000062,0.025974022836903737,0.08334,0.05975377567267278,0.28,0.09701
533aaab6d6d3ac6a34000062,0.027027024309715396,0.09524,0.05168803706717304,0.22727,0.09483
533aaab6d6d3ac6a34000062,0.03999999528800055,0.0594,0.11261316623334634,0.19418,0.08191
533aaab6d6d3ac6a34000062,0.04054053782322881,0.09524,0.044304031771835034,0.13636,0.07758
533aaab6d6d3ac6a34000062,0.032085557029369494,0.02469,0.06355192055751323,0.07229,0.03434
533aaab6d6d3ac6a34000062,0.05376343641577098,0.12346,0.1507358125884919,0.24096,0.12018
533aaab6d6d3ac6a34000062,0.023952091984654058,0.03125,0.06904604910525236,0.15151,0.05494
533aaab6d6d3ac6a34000062,0.0,0.05263,0.03666582556535755,0.2,0.13462
533aaab6d6d3ac6a34000062,0.08917197120207729,0.19608,0.1054222585789923,0.37736,0.17483
533aaab6d6d3ac6a34000062,0.011494248777911354,0.02857,0.054651691164395416,0.11111,0.04
532f08dcd6d3ac6a3400002a,0.04166666447916678,0.07999,0.06962713529064812,0.15385,0.07143
532f08dcd6d3ac6a3400002a,0.05128204867850112,0.10257,0.06078644033602211,0.14635,0.05607
532f08dcd6d3ac6a3400002a,0.0,0.08695,0.05692863093595515,0.16,0.05085
532f08dcd6d3ac6a3400002a,0.07142856806122466,0.14286,0.09240607513998086,0.19999,0.08108
532f08dcd6d3ac6a3400002a,0.09523809115646274,0.19047,0.20612750619518735,0.34783,0.18868
532f08dcd6d3ac6a3400002a,0.054054051336742286,0.05406,0.0972184470418311,0.15385,0.02971
532f08dcd6d3ac6a3400002a,0.0,0.0,0.009750519179932722,0.01803,0.00631
532f08dcd6d3ac6a3400002a,0.054054051336742286,0.10811,0.0972184470418311,0.20513,0.09901
532f08dcd6d3ac6a3400002a,0.0689655139595721,0.13794,0.08823321804201753,0.19355,0.07793
532f08dcd6d3ac6a3400002a,0.05555555277777792,0.05555,0.10055087276836691,0.15789,0.06122
532f08dcd6d3ac6a3400002a,0.0,0.05128,0.034707237684301964,0.09756,0.02804
532f08dcd6d3ac6a3400002a,0.0689655139595721,0.06897,0.08823321804201753,0.12903,0.03896
532f08dcd6d3ac6a3400002a,0.0833333295833335,0.08334,0.1138572618718063,0.15384,0.06452
532f08dcd6d3ac6a3400002a,0.0,0.17392,0.06040485829969962,0.24,0.1017
532f08dcd6d3ac6a3400002a,0.0,0.06897,0.04411660902105333,0.12903,0.05195
532f08dcd6d3ac6a3400002a,0.054054051336742286,0.11112,0.06481229802790821,0.21052,0.06122
56a8b8b5a17756b72f000005,0.999999995,1.0,0.9999999999995,1.0,1.0
56a8b8b5a17756b72f000005,0.06666666222222252,0.12903,0.20202020202027607,0.30303,0.19277
56a8b8b5a17756b72f000005,0.899999995,1.0,0.909090909090409,1.0,1.0
516d5bc5298dcd4e51000079,0.23529411404844294,0.22728,0.22024046500526995,0.34782,0.23771
56d2ac03f22319765a000004,0.3461538417529586,0.4151,0.37037037037044435,0.47273,0.36913
56d2ac03f22319765a000004,0.39999999529876545,0.57778,0.42404288408719865,0.55319,0.52
56d2ac03f22319765a000004,0.3461538417529586,0.44,0.33950617283958023,0.53846,0.46428
56d2ac03f22319765a000004,0.4374999960986329,0.46875,0.3385899814472287,0.51515,0.46703
56d2ac03f22319765a000004,0.260869560557656,0.38298,0.3246498049013425,0.4898,0.39695
56d2ac03f22319765a000004,0.4285714243431124,0.54546,0.3857257417803677,0.59649,0.52903
56d2ac03f22319765a000004,0.4864864815193572,0.61111,0.5575432319615043,0.73684,0.65306
56d2ac03f22319765a000004,0.3396226371520114,0.44,0.32969814995139546,0.53846,0.46428
56d046813975bb303a00000f,0.6315789425684211,0.65979,0.6601665311697464,0.72727,0.64413
56d046813975bb303a00000f,0.0322580597710725,0.03077,0.11177394034468913,0.14926,0.05405
56d046813975bb303a00000f,0.0,0.0303,0.0838304552583469,0.17647,0.09575
56d046813975bb303a00000f,0.032786880548240395,0.03077,0.1118421052624892,0.14926,0.05405
56d046813975bb303a00000f,0.0,0.0,0.027255639097266665,0.10909,0.02013
56d046813975bb303a00000f,0.0,0.02985,0.08349366059943025,0.17391,0.09424
55391b2cbc4f83e828000017,0.21428570959821439,0.26666,0.21666666666597606,0.22581,0.24118
55391b2cbc4f83e828000017,0.24137930555885861,0.29508,0.34047619047549993,0.4127,0.23121
55391b2cbc4f83e828000017,0.1688311653187722,0.16766,0.1426084203862854,0.23669,0.14663
55391b2cbc4f83e828000017,0.3768115892039488,0.4,0.4223676715322378,0.44444,0.335
55391b2cbc4f83e828000017,0.3768115892039488,0.4,0.4223676715322378,0.44444,0.335
55391b2cbc4f83e828000017,0.3823529361807959,0.4,0.4223676715322378,0.44444,0.335
54dc8ed6c0bb8dce23000002,0.48529411375432535,0.42975,0.34462079451123206,0.45776,0.43124
54dc8ed6c0bb8dce23000002,0.10294117257785482,0.18592,0.12800200938963577,0.22284,0.1799
54dc8ed6c0bb8dce23000002,0.3787878751147843,0.19941,0.26310965118533064,0.24348,0.19542
54dc8ed6c0bb8dce23000002,0.19277108038539711,0.25066,0.17151782330451742,0.25857,0.26787
54dc8ed6c0bb8dce23000002,0.3442622921257727,0.2776,0.20885926823498405,0.2866,0.26208
54dc8ed6c0bb8dce23000002,0.31944444020061735,0.33244,0.2820312656373066,0.34482,0.32666
54dc8ed6c0bb8dce23000002,0.1549295749444555,0.20434,0.12400502723065632,0.23241,0.1981
54dc8ed6c0bb8dce23000002,0.12030075023800105,0.1271,0.07641937046205097,0.16502,0.11972
54dc8ed6c0bb8dce23000002,0.15503875620455512,0.17009,0.12599399733877534,0.1913,0.12962
54dc8ed6c0bb8dce23000002,0.10294117257785482,0.18488,0.12800200938963577,0.2216,0.17887
54dc8ed6c0bb8dce23000002,0.04999999722222238,0.07477,0.06613099847405733,0.12923,0.08589
54dc8ed6c0bb8dce23000002,0.04999999722222238,0.07477,0.06613099847405733,0.12923,0.08589
54dc8ed6c0bb8dce23000002,0.11023621712443436,0.11551,0.09616691508808346,0.16216,0.10341
52bf1f5f03868f1b06000017,0.37223974351421557,0.0,0.2897492506081461,0.03704,0.00325
52bf1f5f03868f1b06000017,0.15624999787139895,0.0,0.09648006343553689,0.10526,0.0204
52bf1f5f03868f1b06000017,0.08799999820000005,0.0,0.06679603418268096,0.06452,0.01298
52bf1f5f03868f1b06000017,0.008196719875369775,0.34782,0.02079053978951971,0.48,0.28814
52bf1f5f03868f1b06000017,0.01593625312296652,0.0,0.025067200782626305,0.06061,0.0241
52bf1f5f03868f1b06000017,0.03088802860720638,0.0,0.0588831955960492,0.04546,0.00863
52bf1f5f03868f1b06000017,0.05599999820000007,0.0,0.045922273500558594,0.0625,0.0125
52bf1f5f03868f1b06000017,0.5495207627310681,0.0,0.4276419079634381,0.03774,0.00331
5518e7a7622b194345000002,0.0,0.0274,0.07417805831949893,0.09333,0.03349
5518e7a7622b194345000002,0.3333333303155008,0.11111,0.25532145020306685,0.2,0.10894
5518e7a7622b194345000002,0.048780483474122935,0.07692,0.14020950846031568,0.19355,0.10836
5518e7a7622b194345000002,0.055555550802469544,0.075,0.12405422719255461,0.19513,0.06956
5518e7a7622b194345000002,0.0,0.03571,0.14704632384121577,0.15116,0.05579
5518e7a7622b194345000002,0.2518518471506173,0.21359,0.2894242069705327,0.29524,0.21739
5518e7a7622b194345000002,0.026315784598338852,0.05952,0.19606176512185042,0.12791,0.05579
5518e7a7622b194345000002,0.07142856643990964,0.05495,0.20840258425644198,0.2043,0.08935
5518e7a7622b194345000002,0.8051948002968462,0.23256,0.804828680737497,0.30682,0.22177
5518e7a7622b194345000002,0.0,0.04687,0.047321266871556585,0.13637,0.04121
5518e7a7622b194345000002,0.08791208291752234,0.08738,0.15022531566458353,0.2,0.10535
5518e7a7622b194345000002,0.999999995,0.65942,0.9999999999995,0.68571,0.65346
5518e7a7622b194345000002,0.049586772613892854,0.07692,0.14256457324401917,0.19355,0.10836
5518e7a7622b194345000002,0.06249999570312531,0.08108,0.1719562488787682,0.18422,0.0967
5518e7a7622b194345000002,0.07619047299047632,0.0946,0.17257032808250547,0.19737,0.09198
5518e7a7622b194345000002,0.39999999680000003,0.33784,0.2714553925983002,0.36842,0.32075
5518e7a7622b194345000002,0.0,0.04348,0.07142857142818113,0.15493,0.06599
5518e7a7622b194345000002,0.06249999570312531,0.08108,0.1719562488787682,0.18422,0.0967
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.12501,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.2,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.12501,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.25,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.2,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.28572,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.08695,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.25,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.28572,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.0,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.25,0.0
5324bdba9b2d7acc7e00001a,0.0,0.0,0.0,0.12501,0.0
54f35ad864850a5854000004,0.04255318654594897,0.03704,0.14096067866537673,0.14286,0.05921
54f35ad864850a5854000004,0.055555550694444865,0.05129,0.13928571428502368,0.19512,0.07477
54f35ad864850a5854000004,0.0,0.0,0.0,0.12121,0.0241
54f35ad864850a5854000004,0.17777777280000015,0.28572,0.28547658664085435,0.39216,0.24087
54f35ad864850a5854000004,0.04166666174479225,0.03704,0.1140429338100434,0.14286,0.05921
54f35ad864850a5854000004,0.0,0.0,0.17005886653018135,0.2449,0.10687
54f35ad864850a5854000004,0.0,0.0339,0.07974522292952096,0.16394,0.0479
54f35ad864850a5854000004,0.058823524688581694,0.20513,0.27957508449958196,0.4878,0.31776
54f35ad864850a5854000004,0.0,0.0,0.046428571427880816,0.14286,0.05455
54f35ad864850a5854000004,0.0,0.0,0.0,0.12121,0.0241
54f35ad864850a5854000004,0.05405404914536203,0.05129,0.138496023909219,0.19512,0.07477
54fefbbc6ad7dcbc1200000a,0.07843136759707836,0.10753,0.25308641975242296,0.26804,0.13128
54fefbbc6ad7dcbc1200000a,0.0,0.0,0.0,0.03174,0.01274
54fefbbc6ad7dcbc1200000a,0.05128204723208447,0.06154,0.07974522292936276,0.11594,0.04571
54fefbbc6ad7dcbc1200000a,0.0,0.0,0.08182220256488053,0.07547,0.01562
54fefbbc6ad7dcbc1200000a,0.0,0.03509,0.1708817498284258,0.13115,0.05298
54fefbbc6ad7dcbc1200000a,0.0,0.0,0.14912280701687514,0.14815,0.05213
54fefbbc6ad7dcbc1200000a,0.6666666622222223,0.50704,0.5555555555549629,0.56,0.45078
54fefbbc6ad7dcbc1200000a,0.0,0.1017,0.0,0.19047,0.0637
54fefbbc6ad7dcbc1200000a,0.06896551224732497,0.05504,0.13107710728766034,0.12389,0.05863
54fefbbc6ad7dcbc1200000a,0.6511627861546783,0.48,0.5576279907377353,0.55696,0.47805
54fefbbc6ad7dcbc1200000a,0.07407406908093313,0.10526,0.20936957779003676,0.24242,0.09056
5727ab040fd6f91b68000019,0.06896551262187903,0.125,0.1471306471306634,0.21212,0.0989
5727ab040fd6f91b68000019,0.12499999548828142,0.28571,0.3044602456360831,0.48649,0.24211
